atomic_stat,avg_odds,bets_with_units,direction,expert_name,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
,-107.5,2,BELMT,Micah Roberts,0,spread,2,1.926,2,-215.0,0,0.9304347826086955,sportsline,2.0700000000000003,0,0.3424,1.0,2
,-112.0,2,BYU,Micah Roberts,1,spread,2,-0.1150000000000001,2,-224.0,0,-0.05424528301886797,sportsline,2.12,0,0.0945,0.5,1
,-105.0,2,GASO,Micah Roberts,1,spread,2,-0.050000000000000044,2,-210.0,0,-0.02439024390243905,sportsline,2.05,0,0.0945,0.5,1
,-109.0,2,MIZZ,Micah Roberts,0,spread,2,1.918,2,-218.0,0,0.9177033492822967,sportsline,2.09,0,0.3424,1.0,2
,-111.0,2,NALA,Micah Roberts,1,spread,2,-0.1050000000000001,2,-222.0,0,-0.049763033175355485,sportsline,2.1100000000000003,0,0.0945,0.5,1
,-107.5,2,NEV,Micah Roberts,1,spread,2,-0.06500000000000006,2,-215.0,0,-0.0314009661835749,sportsline,2.0700000000000003,0,0.0945,0.5,1
,-110.0,2,STAN,Micah Roberts,1,spread,2,-0.09500000000000008,2,-220.0,0,-0.04523809523809528,sportsline,2.1,0,0.0945,0.5,1
,-110.0,2,STJO,Micah Roberts,0,spread,2,1.91,2,-220.0,0,0.9095238095238094,sportsline,2.1,0,0.3424,1.0,2
,-106.0,2,STLO,Micah Roberts,1,spread,2,-0.05500000000000005,2,-212.0,0,-0.026699029126213615,sportsline,2.06,0,0.0945,0.5,1
,-105.5,2,TENN,Micah Roberts,0,spread,2,1.943,2,-211.0,0,0.9478048780487806,sportsline,2.05,0,0.3424,1.0,2
,-107.5,2,TOWS,Micah Roberts,1,spread,2,-0.06500000000000006,2,-215.0,0,-0.0314009661835749,sportsline,2.0700000000000003,0,0.0945,0.5,1
