atomic_stat,avg_odds,bets_with_units,direction,losses,market_type,n,net_units,odds_count,odds_sum,pushes,rating_bucket,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
,110.0,1,STAN,1,moneyline,1,-0.8,1,110.0,0,unrated,-1.0,juicereel_nukethebooks,0.8,0,0.0,0.0,0
,165.0,1,SYR,1,moneyline,1,-1.2,1,165.0,0,unrated,-1.0,juicereel_nukethebooks,1.2,0,0.0,0.0,0
,190.0,1,USC,1,moneyline,1,-0.69,1,190.0,0,unrated,-1.0,juicereel_nukethebooks,0.69,0,0.0,0.0,0
,125.0,1,VCU,0,moneyline,1,0.5,1,125.0,0,unrated,1.25,juicereel_nukethebooks,0.4,0,0.2065,1.0,1
,130.0,1,WASH,1,moneyline,1,-0.9,1,130.0,0,unrated,-1.0,juicereel_nukethebooks,0.9,0,0.0,0.0,0
,425.0,1,ISU,1,moneyline,1,-0.57,1,425.0,0,unrated,-1.0,juicereel_sxebets,0.57,0,0.0,0.0,0
,-101.0,1,WIS,1,moneyline,1,-3.5,1,-101.0,0,unrated,-1.0,juicereel_sxebets,3.5,0,0.0,0.0,0
rebounds,105.0,1,UNDER,1,player_prop,1,-1.51,1,105.0,0,unrated,-1.0,juicereel_sxebets,1.51,0,0.0,0.0,0
,-114.0,1,,1,player_prop,1,-1.14,1,-114.0,0,unrated,-1.0,juicereel_unitvacuum,1.14,0,0.0,0.0,0
,-120.0,1,ARIZ,0,1st_half_spread,1,0.908,1,-120.0,0,unrated,0.8330275229357798,sportsline,1.09,0,0.2065,1.0,1
,-115.0,1,AUB,0,1st_half_spread,1,0.93,1,-115.0,0,unrated,0.8691588785046729,sportsline,1.07,0,0.2065,1.0,1
,-120.0,1,CLEM,0,1st_half_spread,1,0.908,1,-120.0,0,unrated,0.8330275229357798,sportsline,1.09,0,0.2065,1.0,1
,-110.0,1,FLA,1,1st_half_spread,1,-1.05,1,-110.0,0,unrated,-1.0,sportsline,1.05,0,0.0,0.0,0
,-105.0,1,HOU,1,1st_half_spread,1,-1.02,1,-105.0,0,unrated,-1.0,sportsline,1.02,0,0.0,0.0,0
,-120.0,1,ALA,1,moneyline,1,-1.09,1,-120.0,0,unrated,-1.0,sportsline,1.09,0,0.0,0.0,0
,-142.0,1,ARK,0,moneyline,1,0.824,1,-142.0,0,unrated,0.7042735042735043,sportsline,1.17,0,0.2065,1.0,1
,-118.0,1,BELMT,1,moneyline,1,-1.08,1,-118.0,0,unrated,-1.0,sportsline,1.08,0,0.0,0.0,0
,-120.0,1,BETHCK,1,moneyline,1,-1.09,1,-120.0,0,unrated,-1.0,sportsline,1.09,0,0.0,0.0,0
,-110.0,1,BGSU,1,moneyline,1,-1.05,1,-110.0,0,unrated,-1.0,sportsline,1.05,0,0.0,0.0,0
,-115.0,1,BRAD,0,moneyline,1,0.93,1,-115.0,0,unrated,0.8691588785046729,sportsline,1.07,0,0.2065,1.0,1
,-112.0,1,BU,1,moneyline,1,-1.06,1,-112.0,0,unrated,-1.0,sportsline,1.06,0,0.0,0.0,0
,-110.0,1,CAMP,0,moneyline,1,0.955,1,-110.0,0,unrated,0.9095238095238094,sportsline,1.05,0,0.2065,1.0,1
,-124.0,1,CSU,1,moneyline,1,-1.11,1,-124.0,0,unrated,-1.0,sportsline,1.11,0,0.0,0.0,0
,100.0,1,DEP,0,moneyline,1,1.0,1,100.0,0,unrated,1.0,sportsline,1.0,0,0.2065,1.0,1
,-118.0,1,DVSN,1,moneyline,1,-1.08,1,-118.0,0,unrated,-1.0,sportsline,1.08,0,0.0,0.0,0
,-115.0,1,FAIR,1,moneyline,1,-1.07,1,-115.0,0,unrated,-1.0,sportsline,1.07,0,0.0,0.0,0
,-138.0,1,FURM,1,moneyline,1,-1.16,1,-138.0,0,unrated,-1.0,sportsline,1.16,0,0.0,0.0,0
,-118.0,1,GAST,1,moneyline,1,-1.08,1,-118.0,0,unrated,-1.0,sportsline,1.08,0,0.0,0.0,0
,142.0,1,GT,1,moneyline,1,-0.83,1,142.0,0,unrated,-1.0,sportsline,0.83,0,0.0,0.0,0
,-134.0,1,IDAHO,0,moneyline,1,0.858,1,-134.0,0,unrated,0.7460869565217392,sportsline,1.15,0,0.2065,1.0,1
,100.0,1,KENN,0,moneyline,1,1.0,1,100.0,0,unrated,1.0,sportsline,1.0,0,0.2065,1.0,1
