atomic_stat,avg_odds,bets_with_units,direction,expert_name,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
rebounds,,1,PLAYER_UNDER,Matt Moore,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
rebounds,,1,UNDER,Matt Moore,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
,-265.0,1,MERRIMACK,Matt Severance,1,moneyline,1,-1.45,1,-265.0,0,-1.0,sportsline,1.45,0,0.0,0.0,0
,-169.0,1,UTA,Matt Severance,0,moneyline,1,0.746,1,-169.0,0,0.5920634920634921,sportsline,1.26,0,0.2065,1.0,1
assists,-114.0,1,OVER,Matt Severance,0,player_prop,1,0.939,1,-114.0,0,0.8775700934579438,sportsline,1.07,0,0.2065,1.0,1
points_assists_rebounds,-121.0,1,UNDER,Matt Severance,1,player_prop,1,-1.1,1,-121.0,0,-1.0,sportsline,1.1,0,0.0,0.0,0
reb_ast,-114.0,1,OVER,Matt Severance,0,player_prop,1,0.939,1,-114.0,0,0.8775700934579438,sportsline,1.07,0,0.2065,1.0,1
,,1,ATL,Matt Severance,1,spread,1,-1.0,0,0.0,0,-1.0,sportsline,1.0,0,0.0,0.0,0
,-110.0,1,CLE,Matt Severance,1,spread,1,-1.05,1,-110.0,0,-1.0,sportsline,1.05,0,0.0,0.0,0
,-110.0,2,DAL,Matt Severance,0,spread,2,0.955,2,-220.0,1,0.4547619047619047,sportsline,2.1,0,0.2065,1.0,1
,-110.0,1,LAC,Matt Severance,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,sportsline,1.05,0,0.2065,1.0,1
,-115.0,1,MIA,Matt Severance,1,spread,1,-1.07,1,-115.0,0,-1.0,sportsline,1.07,0,0.0,0.0,0
,,1,NOP,Matt Severance,1,spread,1,-1.0,0,0.0,0,-1.0,sportsline,1.0,0,0.0,0.0,0
,-110.0,1,NYK,Matt Severance,1,spread,1,-1.05,1,-110.0,0,-1.0,sportsline,1.05,0,0.0,0.0,0
,-110.0,1,SAC,Matt Severance,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,sportsline,1.05,0,0.2065,1.0,1
,-105.0,1,OVER,Matt Severance,1,team_total,1,-1.02,1,-105.0,0,-1.0,sportsline,1.02,0,0.0,0.0,0
,-110.0,1,UNDER,Matt Severance,1,total,1,-1.05,1,-110.0,0,-1.0,sportsline,1.05,0,0.0,0.0,0
,-112.0,1,IND,Max Chase,0,spread,1,0.946,1,-112.0,0,0.8924528301886792,sportscapping,1.06,0,0.2065,1.0,1
,145.0,1,DEN,Micah Roberts,0,moneyline,1,1.189,1,145.0,0,1.4500000000000002,sportsline,0.82,0,0.2065,1.0,1
,-120.0,1,MIA,Micah Roberts,1,moneyline,1,-1.09,1,-120.0,0,-1.0,sportsline,1.09,0,0.0,0.0,0
,-180.0,1,MIN,Micah Roberts,1,moneyline,1,-1.29,1,-180.0,0,-1.0,sportsline,1.29,0,0.0,0.0,0
,-118.0,1,NOP,Micah Roberts,1,moneyline,1,-1.08,1,-118.0,0,-1.0,sportsline,1.08,0,0.0,0.0,0
,-110.0,1,BKN,Micah Roberts,1,spread,1,-1.05,1,-110.0,0,-1.0,sportsline,1.05,0,0.0,0.0,0
,-112.0,1,HOU,Micah Roberts,1,spread,1,-1.06,1,-112.0,0,-1.0,sportsline,1.06,0,0.0,0.0,0
,-115.0,1,MIA,Micah Roberts,0,spread,1,0.93,1,-115.0,0,0.8691588785046729,sportsline,1.07,0,0.2065,1.0,1
,-108.0,1,MIN,Micah Roberts,1,spread,1,-1.04,1,-108.0,0,-1.0,sportsline,1.04,0,0.0,0.0,0
,-115.0,1,NYK,Micah Roberts,1,spread,1,-1.07,1,-115.0,0,-1.0,sportsline,1.07,0,0.0,0.0,0
,-111.0,1,ORL,Micah Roberts,0,spread,1,0.946,1,-111.0,0,0.9009523809523808,sportsline,1.05,0,0.2065,1.0,1
,-10.0,1,POR,Micah Roberts,1,spread,1,-0.25,1,-10.0,0,-1.0,sportsline,0.25,0,0.0,0.0,0
points,208.0,1,OVER,Micah Roberts,0,player_prop,1,1.352,1,208.0,0,2.08,vegasinsider,0.65,0,0.2065,1.0,1
,,1,,Michael Fiddle,1,spread,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
,-115.0,1,TEAM,Michael Fiddle,1,spread,1,-1.07,1,-115.0,0,-1.0,action,1.07,0,0.0,0.0,0
,,0,OVER,Michael Fiddle,0,total,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
,115.0,1,GSW,Miguel,1,moneyline,1,-0.93,1,115.0,0,-1.0,bettingpros_experts,0.93,0,0.0,0.0,0
,-123.0,1,MIN,Miguel,1,moneyline,1,-1.1,1,-123.0,0,-1.0,bettingpros_experts,1.1,0,0.0,0.0,0
pts_ast,107.0,1,OVER,Miguel,0,player_prop,1,1.038,1,107.0,0,1.0701030927835051,bettingpros_experts,0.97,0,0.2065,1.0,1
pts_reb,-10000000.0,1,OVER,Miguel,0,player_prop,1,0.0,1,-10000000.0,0,0.0,bettingpros_experts,2.0,0,0.2065,1.0,1
,-160.0,1,CHA,Miguel,1,spread,1,-1.23,1,-160.0,0,-1.0,bettingpros_experts,1.23,0,0.0,0.0,0
,-106.0,1,HOU,Miguel,0,spread,1,0.972,1,-106.0,0,0.9436893203883495,bettingpros_experts,1.03,0,0.2065,1.0,1
,-112.0,1,NOR,Miguel,1,spread,1,-1.06,1,-112.0,0,-1.0,bettingpros_experts,1.06,0,0.0,0.0,0
,-103.0,1,ORL,Miguel,1,spread,1,-1.01,1,-103.0,0,-1.0,bettingpros_experts,1.01,0,0.0,0.0,0
,-116.0,1,PHI,Miguel,1,spread,1,-1.07,1,-116.0,0,-1.0,bettingpros_experts,1.07,0,0.0,0.0,0
,-125.0,1,CHI,Mike Barner,1,moneyline,1,-1.11,1,-125.0,0,-1.0,sportsline,1.11,0,0.0,0.0,0
,-128.0,1,IND,Mike Barner,0,moneyline,1,0.875,1,-128.0,0,0.7812499999999999,sportsline,1.12,0,0.2065,1.0,1
,-162.0,1,LAL,Mike Barner,1,moneyline,1,-1.24,1,-162.0,0,-1.0,sportsline,1.24,0,0.0,0.0,0
,-160.0,1,MEM,Mike Barner,1,moneyline,1,-1.23,1,-160.0,0,-1.0,sportsline,1.23,0,0.0,0.0,0
,-135.0,1,MIN,Mike Barner,0,moneyline,1,0.852,1,-135.0,0,0.7408695652173913,sportsline,1.15,0,0.2065,1.0,1
,-104.0,1,NOP,Mike Barner,0,moneyline,1,0.981,1,-104.0,0,0.9617647058823529,sportsline,1.02,0,0.2065,1.0,1
,-135.0,1,POR,Mike Barner,0,moneyline,1,0.852,1,-135.0,0,0.7408695652173913,sportsline,1.15,0,0.2065,1.0,1
,-148.0,1,UTA,Mike Barner,0,moneyline,1,0.804,1,-148.0,0,0.6756302521008404,sportsline,1.19,0,0.2065,1.0,1
,-130.0,1,WAS,Mike Barner,1,moneyline,1,-1.13,1,-130.0,0,-1.0,sportsline,1.13,0,0.0,0.0,0
assists,-139.0,1,UNDER,Mike Barner,0,player_prop,1,0.835,1,-139.0,0,0.7198275862068966,sportsline,1.16,0,0.2065,1.0,1
points,-120.0,1,UNDER,Mike Barner,0,player_prop,1,0.908,1,-120.0,0,0.8330275229357798,sportsline,1.09,0,0.2065,1.0,1
reb_ast,-135.0,1,UNDER,Mike Barner,1,player_prop,1,-1.15,1,-135.0,0,-1.0,sportsline,1.15,0,0.0,0.0,0
,-118.0,1,BOS,Mike Barner,0,spread,1,0.915,1,-118.0,0,0.8472222222222222,sportsline,1.08,0,0.2065,1.0,1
,-115.0,1,LAC,Mike Barner,1,spread,1,-1.07,1,-115.0,0,-1.0,sportsline,1.07,0,0.0,0.0,0
,-113.0,2,LAL,Mike Barner,1,spread,2,-1.07,2,-226.0,1,-0.5047169811320755,sportsline,2.12,0,0.0,0.0,0
,-110.0,1,ORL,Mike Barner,1,spread,1,-1.05,1,-110.0,0,-1.0,sportsline,1.05,0,0.0,0.0,0
,-112.0,1,SAS,Mike Barner,1,spread,1,-1.06,1,-112.0,0,-1.0,sportsline,1.06,0,0.0,0.0,0
,-110.0,1,TOR,Mike Barner,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,sportsline,1.05,0,0.2065,1.0,1
,-110.0,1,DEN,Mike Tierney,1,spread,1,-1.05,1,-110.0,0,-1.0,sportsline,1.05,0,0.0,0.0,0
,-108.0,1,LAC,Mike Tierney,1,spread,1,-1.04,1,-108.0,0,-1.0,sportsline,1.04,0,0.0,0.0,0
,-114.0,1,MIL,Mike Tierney,0,spread,1,0.939,1,-114.0,0,0.8775700934579438,sportsline,1.07,0,0.2065,1.0,1
assists,,1,OVER,Milly Props,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
assists,,1,UNDER,Milly Props,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
points,,1,PLAYER_OVER,Milly Props,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
points,,0,PLAYER_UNDER,Mjaybrod,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
,-144.0,1,DAL,Mr. B,1,moneyline,1,-1.18,1,-144.0,0,-1.0,bettingpros_experts,1.18,0,0.0,0.0,0
,-127.0,1,LAL,Mr. B,1,moneyline,1,-1.12,1,-127.0,0,-1.0,bettingpros_experts,1.12,0,0.0,0.0,0
,-1100.0,1,MIA,Mr. B,0,moneyline,1,0.166,1,-1100.0,0,0.0907103825136612,bettingpros_experts,1.83,0,0.2065,1.0,1
,-121.0,1,WSH,Mr. B,1,moneyline,1,-1.1,1,-121.0,0,-1.0,bettingpros_experts,1.1,0,0.0,0.0,0
assists,113.0,1,UNDER,Mr. B,1,player_prop,1,-0.94,1,113.0,0,-1.0,bettingpros_experts,0.94,0,0.0,0.0,0
blocks,-131.0,1,OVER,Mr. B,1,player_prop,1,-1.13,1,-131.0,0,-1.0,bettingpros_experts,1.13,0,0.0,0.0,0
pts_reb,-104.0,1,UNDER,Mr. B,0,player_prop,1,0.981,1,-104.0,0,0.9617647058823529,bettingpros_experts,1.02,0,0.2065,1.0,1
,-102.0,1,ATL,Mr. B,0,spread,1,0.99,1,-102.0,0,0.9801980198019802,bettingpros_experts,1.01,0,0.2065,1.0,1
,-150.0,1,DAL,Mr. B,0,spread,1,0.8,1,-150.0,0,0.6666666666666667,bettingpros_experts,1.2,0,0.2065,1.0,1
,-133.0,1,DEN,Mr. B,0,spread,1,0.857,1,-133.0,0,0.7517543859649123,bettingpros_experts,1.14,0,0.2065,1.0,1
,-113.0,1,HOU,Mr. B,0,spread,1,0.938,1,-113.0,0,0.8849056603773584,bettingpros_experts,1.06,0,0.2065,1.0,1
,-117.0,1,IND,Mr. B,1,spread,1,-1.08,1,-117.0,0,-1.0,bettingpros_experts,1.08,0,0.0,0.0,0
,-107.0,1,MEM,Mr. B,1,spread,1,-1.03,1,-107.0,0,-1.0,bettingpros_experts,1.03,0,0.0,0.0,0
,-146.0,1,MIN,Mr. B,1,spread,1,-1.19,1,-146.0,0,-1.0,bettingpros_experts,1.19,0,0.0,0.0,0
,-280.0,1,ORL,Mr. B,1,spread,1,-1.47,1,-280.0,0,-1.0,bettingpros_experts,1.47,0,0.0,0.0,0
,-116.0,1,POR,Mr. B,1,spread,1,-1.07,1,-116.0,0,-1.0,bettingpros_experts,1.07,0,0.0,0.0,0
,142.0,1,ATL,MyPicksWithNoResearch,1,moneyline,1,-0.83,1,142.0,0,-1.0,bettingpros_experts,0.83,0,0.0,0.0,0
,-215.0,1,CLE,MyPicksWithNoResearch,0,moneyline,1,0.637,1,-215.0,0,0.464963503649635,bettingpros_experts,1.37,0,0.2065,1.0,1
,-556.0,1,DEN,MyPicksWithNoResearch,0,moneyline,1,0.306,1,-556.0,0,0.18,bettingpros_experts,1.7,0,0.2065,1.0,1
,100.0,1,DET,MyPicksWithNoResearch,0,moneyline,1,1.0,1,100.0,0,1.0,bettingpros_experts,1.0,0,0.2065,1.0,1
,-1176.0,1,GSW,MyPicksWithNoResearch,0,moneyline,1,0.156,1,-1176.0,0,0.08478260869565217,bettingpros_experts,1.84,0,0.2065,1.0,1
,-109.0,1,MIN,MyPicksWithNoResearch,1,moneyline,1,-1.04,1,-109.0,0,-1.0,bettingpros_experts,1.04,0,0.0,0.0,0
,-317.0,1,OKC,MyPicksWithNoResearch,0,moneyline,1,0.479,1,-317.0,0,0.31513157894736843,bettingpros_experts,1.52,0,0.2065,1.0,1
,-417.0,1,PHX,MyPicksWithNoResearch,0,moneyline,1,0.386,1,-417.0,0,0.23975155279503105,bettingpros_experts,1.61,0,0.2065,1.0,1
,-532.0,1,POR,MyPicksWithNoResearch,1,moneyline,1,-1.68,1,-532.0,0,-1.0,bettingpros_experts,1.68,0,0.0,0.0,0
,-159.0,1,SAS,MyPicksWithNoResearch,0,moneyline,1,0.774,1,-159.0,0,0.6292682926829268,bettingpros_experts,1.23,0,0.2065,1.0,1
,-104.0,1,ATL,MyPicksWithNoResearch,1,spread,1,-1.02,1,-104.0,0,-1.0,bettingpros_experts,1.02,0,0.0,0.0,0
,-212.0,1,BOS,MyPicksWithNoResearch,0,spread,1,0.642,1,-212.0,0,0.47205882352941175,bettingpros_experts,1.36,0,0.2065,1.0,1
,-172.0,1,CHA,MyPicksWithNoResearch,0,spread,1,0.733,1,-172.0,0,0.5817460317460317,bettingpros_experts,1.26,0,0.2065,1.0,1
,100.0,1,CLE,MyPicksWithNoResearch,0,spread,1,1.0,1,100.0,0,1.0,bettingpros_experts,1.0,0,0.2065,1.0,1
,-111.0,1,DAL,MyPicksWithNoResearch,0,spread,1,0.946,1,-111.0,0,0.9009523809523808,bettingpros_experts,1.05,0,0.2065,1.0,1
,-256.0,1,DET,MyPicksWithNoResearch,0,spread,1,0.562,1,-256.0,0,0.39027777777777783,bettingpros_experts,1.44,0,0.2065,1.0,1
,-104.0,1,MIA,MyPicksWithNoResearch,1,spread,1,-1.02,1,-104.0,0,-1.0,bettingpros_experts,1.02,0,0.0,0.0,0
,-107.0,1,MIN,MyPicksWithNoResearch,1,spread,1,-1.03,1,-107.0,0,-1.0,bettingpros_experts,1.03,0,0.0,0.0,0
,-127.0,1,POR,MyPicksWithNoResearch,0,spread,1,0.882,1,-127.0,0,0.7875,bettingpros_experts,1.12,0,0.2065,1.0,1
,-155.0,1,CLE,OddsTrader AI,0,moneyline,1,3.0,1,-155.0,0,0.6451612903225806,oddstrader,4.65,0,0.2065,1.0,1
,-130.0,1,GSW,OddsTrader AI,1,moneyline,1,-1.13,1,-130.0,0,-1.0,oddstrader,1.13,0,0.0,0.0,0
,-106.0,1,BOS,OddsTrader AI,0,spread,1,0.972,1,-106.0,0,0.9436893203883495,oddstrader,1.03,0,0.2065,1.0,1
,-107.0,1,CHA,OddsTrader AI,0,spread,1,0.963,1,-107.0,0,0.9349514563106796,oddstrader,1.03,0,0.2065,1.0,1
,-104.0,1,MIA,OddsTrader AI,1,spread,1,-1.02,1,-104.0,0,-1.0,oddstrader,1.02,0,0.0,0.0,0
,-115.0,1,OKC,OddsTrader AI,1,spread,1,-1.07,1,-115.0,0,-1.0,oddstrader,1.07,0,0.0,0.0,0
,-105.0,1,PHI,OddsTrader AI,1,spread,1,-1.02,1,-105.0,0,-1.0,oddstrader,1.02,0,0.0,0.0,0
,-650.0,1,CLE,Pana10,0,moneyline,1,0.266,1,-650.0,0,0.15375722543352602,bettingpros_experts,1.73,0,0.2065,1.0,1
,-180.0,1,DAL,Pana10,1,moneyline,1,-1.29,1,-180.0,0,-1.0,bettingpros_experts,1.29,0,0.0,0.0,0
,-210.0,1,GSW,Pana10,0,moneyline,1,0.643,1,-210.0,0,0.4762962962962963,bettingpros_experts,1.35,0,0.2065,1.0,1
,-140.0,1,LAL,Pana10,0,moneyline,1,0.836,1,-140.0,0,0.7145299145299145,bettingpros_experts,1.17,0,0.2065,1.0,1
,-190.0,1,NYK,Pana10,1,moneyline,1,-1.31,1,-190.0,0,-1.0,bettingpros_experts,1.31,0,0.0,0.0,0
assists,-150.0,1,OVER,Pana10,0,player_prop,1,0.8,1,-150.0,0,0.6666666666666667,bettingpros_experts,1.2,0,0.2065,1.0,1
rebounds,-155.0,1,UNDER,Pana10,0,player_prop,1,0.787,1,-155.0,0,0.6450819672131148,bettingpros_experts,1.22,0,0.2065,1.0,1
,-110.0,1,DAL,Pana10,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,bettingpros_experts,1.05,0,0.2065,1.0,1
,-115.0,1,HOU,Pana10,1,spread,1,-1.07,1,-115.0,0,-1.0,bettingpros_experts,1.07,0,0.0,0.0,0
,-120.0,1,MEM,Pana10,1,spread,1,-1.09,1,-120.0,0,-1.0,bettingpros_experts,1.09,0,0.0,0.0,0
,-130.0,1,MIL,Pana10,0,spread,1,0.869,1,-130.0,0,0.7690265486725665,bettingpros_experts,1.13,0,0.2065,1.0,1
points,-120.0,1,OVER,Paul Bovi,0,player_prop,1,0.908,1,-120.0,0,0.8330275229357798,vegasinsider,1.09,0,0.2065,1.0,1
,,1,OVER,Paul Bovi,0,total,1,0.0,0,0.0,0,0.0,vegasinsider,1.0,0,0.2065,1.0,1
assists,-115.0,1,OVER,Phil Naessens,0,player_prop,1,0.93,1,-115.0,0,0.8691588785046729,covers,1.07,0,0.2065,1.0,1
,,0,OVER,Phil Naessens,0,total,1,0.0,0,0.0,0,,covers,0.0,1,0.2065,1.0,1
,,1,,Picks Office,1,spread,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
,-110.0,1,BOS,Picks Office,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,action,1.05,0,0.2065,1.0,1
,-115.0,1,HOU,Picks Office,0,spread,1,0.93,1,-115.0,0,0.8691588785046729,action,1.07,0,0.2065,1.0,1
,-110.0,1,NOP,Picks Office,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,action,1.05,0,0.2065,1.0,1
points,,0,PLAYER_OVER,Player Prop Savant,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
points,,1,PLAYER_UNDER,Player Props,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
points_rebounds,-122.0,1,UNDER,Prop Bet Guy,1,player_prop,1,-1.1,1,-122.0,0,-1.0,sportsline,1.1,0,0.0,0.0,0
rebounds,-125.0,1,UNDER,Prop Bet Guy,1,player_prop,1,-1.11,1,-125.0,0,-1.0,sportsline,1.11,0,0.0,0.0,0
points,-112.0,1,OVER,Prop Betguy,0,player_prop,1,0.946,1,-112.0,0,0.8924528301886792,sportsline,1.06,0,0.2065,1.0,1
pts_reb,-125.0,1,OVER,Prop Betguy,1,player_prop,1,-1.11,1,-125.0,0,-1.0,sportsline,1.11,0,0.0,0.0,0
blocks,,0,OVER,Prop Bomb 🏝,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
blocks,,0,PLAYER_OVER,Prop Bomb 🏝,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
pts_ast,,1,OVER,Prop Bomb 🏝,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
pts_reb,,1,OVER,Prop Bomb 🏝,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
pts_reb,,1,PLAYER_UNDER,Prop Bomb 🏝,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
pts_reb,,1,UNDER,Prop Bomb 🏝,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
pts_reb_ast,,0,PLAYER_OVER,Prop Bomb 🏝,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
pts_reb_ast,,1,PLAYER_UNDER,Prop Bomb 🏝,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
rebounds,,1,OVER,Prop Bomb 🏝,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
rebounds,,1,PLAYER_UNDER,Prop Bomb 🏝,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
rebounds,,0,UNDER,Prop Bomb 🏝,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
,100.0,1,CLE,Propmaster71,1,moneyline,1,-1.0,1,100.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
pts_ast,,1,UNDER,Propmaster71,1,player_prop,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
pts_reb_ast,102.0,1,OVER,Propmaster71,1,player_prop,1,-0.99,1,102.0,0,-1.0,bettingpros_experts,0.99,0,0.0,0.0,0
pts_reb_ast,355.0,1,UNDER,Propmaster71,0,player_prop,1,1.562,1,355.0,0,3.5500000000000003,bettingpros_experts,0.44,0,0.2065,1.0,1
reb_ast,,1,UNDER,Propmaster71,1,player_prop,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
threes,-183.0,1,UNDER,Propmaster71,0,player_prop,1,0.705,1,-183.0,0,0.5465116279069767,bettingpros_experts,1.29,0,0.2065,1.0,1
,,1,DAL,Propmaster71,1,spread,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
assists,,1,UNDER,PvB Bets,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
pts_reb,,0,UNDER,PvB Bets,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
pts_reb_ast,,1,PLAYER_UNDER,PvB Bets,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
reb_ast,,0,OVER,PvB Bets,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
reb_ast,,0,PLAYER_OVER,PvB Bets,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
rebounds,,1,UNDER,PvB Bets,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
points,,1,PLAYER_OVER,Quinn Allen,1,player_prop,1,-1.0,0,0.0,0,-1.0,covers,1.0,0,0.0,0.0,0
,-11.0,1,DET,Robert Criscola,0,spread,1,2.273,1,-11.0,0,9.092,covers,0.25,0,0.2065,1.0,1
,-13.0,1,MIA,Robert Criscola,0,spread,1,1.923,1,-13.0,0,7.692,covers,0.25,0,0.2065,1.0,1
assists,-135.0,1,UNDER,Rohit Ponnaiya,0,player_prop,1,0.852,1,-135.0,0,0.7408695652173913,covers,1.15,0,0.2065,1.0,1
threes,150.0,1,OVER,Rohit Ponnaiya,1,player_prop,1,-0.8,1,150.0,0,-1.0,covers,0.8,0,0.0,0.0,0
,,1,UTA,Rohit Ponnaiya,0,spread,1,-1.0,0,0.0,0,-1.0,covers,1.0,0,0.2065,1.0,1
assists,,1,OVER,Royals Props,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
assists,,1,PLAYER_OVER,Royals Props,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
pts_ast,-120.0,1,PLAYER_OVER,Royals Props,1,player_prop,1,-1.09,1,-120.0,0,-1.0,action,1.09,0,0.0,0.0,0
pts_reb,-115.0,1,PLAYER_OVER,Royals Props,0,player_prop,1,0.93,1,-115.0,0,0.8691588785046729,action,1.07,0,0.2065,1.0,1
reb_ast,,0,OVER,Royals Props,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
assists,-115.0,1,OVER,RoyalsProps,0,player_prop,1,0.93,1,-115.0,0,0.8691588785046729,action,1.07,0,0.2065,1.0,1
pts_reb_ast,-110.0,1,OVER,RoyalsProps,1,player_prop,1,-1.05,1,-110.0,0,-1.0,action,1.05,0,0.0,0.0,0
reb_ast,,1,OVER,RoyalsProps,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
rebounds,,0,OVER,RoyalsProps,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
assists,,0,UNDER,Ryan Minion,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
points,,1,UNDER,Ryan Minion,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
assists,,1,PLAYER_OVER,Sandy Plashkes,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
pts_reb_ast,-108.0,1,OVER,Sandy Plashkes,0,player_prop,1,0.963,1,-108.0,0,0.9259615384615384,action,1.04,0,0.2065,1.0,1
,,0,OVER,Sandy Plashkes,0,total,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
,-104.0,1,NOP,Scott Rickenbach,1,spread,1,-1.02,1,-104.0,0,-1.0,action,1.02,0,0.0,0.0,0
assists,-119.0,1,PLAYER_OVER,Sean Koerner,1,player_prop,1,-1.09,1,-119.0,0,-1.0,action,1.09,0,0.0,0.0,0
assists,,0,PLAYER_UNDER,Sean Koerner,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
assists,-110.0,1,UNDER,Sean Koerner,0,player_prop,1,0.955,1,-110.0,0,0.9095238095238094,action,1.05,0,0.2065,1.0,1
points,,0,OVER,Sean Koerner,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
rebounds,,1,OVER,Sean Koerner,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
rebounds,,0,PLAYER_OVER,Sean Koerner,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
rebounds,,1,PLAYER_UNDER,Sean Koerner,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
rebounds,,0,UNDER,Sean Koerner,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
,,0,,Sir Lockselot,0,spread,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
,-108.0,1,LAC,Stephen Oh,1,1st_half_spread,1,-1.04,1,-108.0,0,-1.0,sportsline,1.04,0,0.0,0.0,0
,110.0,1,DEN,Stephen Oh,0,moneyline,1,1.045,1,110.0,0,1.0999999999999999,sportsline,0.95,0,0.2065,1.0,1
,110.0,1,DET,Stephen Oh,0,moneyline,1,1.045,1,110.0,0,1.0999999999999999,sportsline,0.95,0,0.2065,1.0,1
pts_reb,-120.0,1,UNDER,Stephen Oh,0,player_prop,1,0.908,1,-120.0,0,0.8330275229357798,sportsline,1.09,0,0.2065,1.0,1
reb_ast,-114.0,1,UNDER,Stephen Oh,0,player_prop,1,0.939,1,-114.0,0,0.8775700934579438,sportsline,1.07,0,0.2065,1.0,1
rebounds,-111.0,1,UNDER,Stephen Oh,0,player_prop,1,0.946,1,-111.0,0,0.9009523809523808,sportsline,1.05,0,0.2065,1.0,1
,-118.0,1,GSW,Stephen Oh,1,spread,1,-1.08,1,-118.0,0,-1.0,sportsline,1.08,0,0.0,0.0,0
,-106.0,1,MIN,Stephen Oh,0,spread,1,0.972,1,-106.0,0,0.9436893203883495,sportsline,1.03,0,0.2065,1.0,1
,-110.0,1,OVER,Stephen Oh,0,total,1,0.955,1,-110.0,0,0.9095238095238094,sportsline,1.05,0,0.2065,1.0,1
